entry_id,quantity,utilize,home
174,1,1,1
175,2,1,1
176,4,1,1
177,3,1,1
178,5,1,1
179,1,1,1
180,3,1,1
181,1,1,1
182,3,1,1
183,2,1,1
184,2,1,1
185,2,1,1
186,1,1,1
187,4,1,1
188,2,1,1
189,3,1,1
190,2,1,1
191,1,1,1
192,3,1,1
193,3,1,1
194,5,1,1
195,2,1,1
196,0,2,2
197,5,1,1
198,2,1,1
199,4,1,1
200,2,1,1
201,5,1,1
202,3,1,1
203,4,1,1
204,2,1,1
205,3,1,1
206,1,1,1
207,4,1,1
208,4,1,1
209,3,1,1
210,2,1,1
211,1,1,1
212,0,2,2
213,2,1,1
214,1,2,1
215,0,2,2
216,1,1,1
217,2,1,1
218,4,1,1
219,5,1,1
220,2,1,1
221,7,1,1
222,2,1,1
223,2,1,1
224,6,1,1
225,6,1,1
226,2,2,1
227,3,1,1
228,6,1,1
229,1,1,1
230,5,1,1
231,1,1,1
232,1,1,1
233,5,1,1
234,3,1,1
235,2,1,1
236,1,1,1
237,8,1,1
238,5,1,1
239,4,1,1
240,1,1,1
241,4,1,1
242,0,2,2
243,3,1,1
244,1,2,1
245,0,2,2
246,1,2,1
247,0,2,2
248,0,2,2
249,4,2,1
250,2,1,1
251,1,1,1
252,2,2,1
253,2,1,1
254,7,1,1
255,2,1,1
256,1,1,1
257,3,1,1
258,3,1,1
259,2,1,1
260,2,2,1
261,4,1,1
262,7,1,1
263,5,1,1
264,3,1,1
265,5,1,1
266,4,1,1
267,5,1,1
268,3,1,1
269,4,1,1
270,5,1,1
271,3,1,1
272,2,1,1
273,2,1,1
274,2,1,1
275,3,1,1
276,2,1,1
277,1,1,1
278,3,1,1
279,3,1,1
280,8,1,1
281,1,1,1
282,3,1,1
283,4,1,1
284,3,1,1
285,6,1,1
286,1,1,1
287,2,1,1
288,3,1,1
289,1,1,1
290,1,1,1
291,3,1,1
292,5,1,1
293,2,1,1
294,1,1,1
295,1,1,1
296,1,1,1
297,1,1,1
298,1,1,1
299,1,1,1
300,1,1,1
301,1,1,1
302,2,1,1
303,3,1,1
304,2,1,1
305,3,1,1
306,4,1,1
307,4,1,1
308,5,1,1
309,8,1,1
310,2,1,1
311,5,1,1
312,5,1,1
313,2,1,1
314,4,1,1
315,2,1,1
316,3,1,1
317,4,1,1
318,4,1,1
319,2,1,1
320,3,1,1
321,2,1,1
322,3,1,1
323,0,2,2
324,3,1,1
325,5,2,1
326,0,2,2
327,2,1,1
328,3,1,1
329,2,1,1
330,2,1,1
331,4,1,1
332,4,1,1
333,2,1,1
334,4,1,1
335,5,1,1
336,6,1,1
337,3,1,1
338,2,1,1
339,3,1,1
340,1,1,1
341,3,1,1
342,3,1,1
343,2,1,1
344,6,1,1
345,2,1,1
346,3,1,1
347,5,1,1
348,3,1,1
349,4,1,1
350,1,1,1
351,2,1,1
352,2,1,1
353,1,1,1
354,1,2,1
355,2,1,1
356,2,1,1
357,4,1,1
358,3,1,1
359,3,1,1
360,3,1,1
361,1,1,1
362,7,1,1
363,2,1,1
364,2,1,1
365,4,1,1
366,2,1,1
367,5,1,1
368,1,1,1
369,1,1,1
370,4,1,1
371,2,1,1
372,1,1,1
373,2,2,1
374,6,1,1
375,2,1,1
376,4,1,1
377,6,1,1
378,1,1,1
379,2,1,1
380,1,1,1
381,2,1,1
382,5,1,1
383,5,1,1
384,5,1,1
385,2,1,1
386,2,1,1
387,1,1,1
388,2,1,1
389,3,1,1
390,2,1,1
391,2,1,1
392,2,1,1
393,3,1,1
394,1,1,1
395,3,1,1
