entry_id,quantity,utilize,home
655,0,2,2
656,0,2,2
657,0,1,2
658,0,2,2
659,1,1,1
660,0,2,2
661,0,2,2
662,0,2,2
663,0,2,2
664,0,2,2
665,0,2,2
666,0,2,2
667,0,2,2
668,0,2,2
669,0,2,2
670,0,2,2
671,0,2,2
672,1,1,1
673,1,1,1
674,0,2,2
675,0,2,2
676,0,2,2
677,0,2,2
678,1,1,1
679,0,2,2
680,0,2,2
681,1,1,1
682,0,2,2
683,0,2,2
684,0,2,2
685,0,2,2
686,0,2,2
687,0,2,2
688,0,2,2
689,0,2,2
690,0,2,2
691,0,2,2
692,0,2,2
693,2,1,1
694,0,2,2
695,2,1,1
696,0,2,2
697,1,2,1
698,0,2,2
699,0,2,2
700,0,2,2
701,0,2,2
702,0,2,2
703,0,2,2
704,0,2,2
705,0,2,2
706,0,2,2
707,0,2,2
708,0,2,2
709,0,2,2
710,0,2,2
711,0,2,2
712,0,2,2
713,0,1,2
714,0,2,2
715,0,2,2
716,0,1,2
717,2,1,1
718,1,1,1
719,0,2,2
720,0,2,2
721,0,1,2
722,1,1,1
723,0,2,2
724,0,2,2
725,0,1,2
726,1,2,1
727,0,2,2
728,0,2,2
729,0,2,2
730,1,1,1
731,0,2,2
732,0,2,2
733,0,2,2
734,0,1,2
735,0,2,2
736,0,2,2
737,0,2,2
738,0,1,2
739,0,2,2
740,0,2,2
741,0,2,2
742,0,2,2
743,0,2,2
744,0,2,2
745,1,1,1
746,0,2,2
747,0,2,2
748,0,2,2
749,0,1,2
750,0,2,2
751,0,2,2
752,0,2,2
753,0,2,2
754,0,2,2
755,1,1,1
756,0,2,2
757,0,1,2
758,2,1,1
759,1,1,1
760,0,2,2
761,0,2,2
762,0,2,2
763,0,2,2
764,1,1,1
765,0,1,2
766,0,2,2
767,0,2,2
768,0,2,2
769,0,1,2
770,0,1,2
771,0,2,2
772,0,2,2
773,0,2,2
774,0,2,2
775,0,2,2
776,0,2,2
777,2,1,1
778,0,1,2
779,0,2,2
780,0,2,2
781,0,2,2
782,0,2,2
783,0,2,2
784,0,2,2
785,0,2,2
786,0,2,2
787,0,2,2
788,0,2,2
789,0,2,2
790,0,2,2
791,0,2,2
792,0,2,2
793,0,2,2
794,0,2,2
795,0,2,2
796,0,2,2
797,0,2,2
798,0,2,2
799,0,2,2
800,0,2,2
801,0,2,2
802,1,1,1
803,0,2,2
804,0,2,2
805,0,2,2
806,0,2,2
807,0,2,2
808,0,2,2
809,0,2,2
810,0,1,2
811,0,2,2
812,1,1,1
813,0,2,2
814,0,2,2
815,0,2,2
816,0,2,2
817,0,2,2
818,0,2,2
819,0,2,2
820,0,2,2
821,1,2,1
822,0,2,2
823,0,2,2
824,0,2,2
825,0,2,2
826,1,1,1
827,0,2,2
828,0,1,2
829,0,2,2
830,0,2,2
831,1,1,1
832,0,2,2
833,0,2,2
834,0,2,2
835,1,1,1
836,0,2,2
837,0,2,2
838,0,2,2
839,0,2,2
840,0,2,2
841,0,2,2
842,0,2,2
843,0,2,2
844,1,1,1
845,0,2,2
846,1,1,1
847,0,2,2
848,0,2,2
849,0,2,2
850,0,2,2
851,0,2,2
852,1,2,1
853,0,2,2
854,0,2,2
855,0,2,2
856,0,2,2
857,0,2,2
858,0,2,2
859,0,1,2
860,0,2,2
861,0,2,2
862,0,2,2
863,1,1,1
864,1,1,1
865,0,2,2
866,0,2,2
867,0,2,2
868,0,2,2
869,1,1,1
870,0,1,2
871,0,2,2
872,0,2,2
873,0,2,2
874,0,2,2
875,0,2,2
876,0,2,2
877,0,2,2
878,0,2,2
879,0,2,2
880,0,2,2
881,0,2,2
882,0,2,2
883,0,2,2
884,0,2,2
885,1,1,1
886,0,2,2
887,0,2,2
888,0,2,2
889,0,2,2
890,0,2,2
891,0,2,2
892,0,2,2
893,0,2,2
894,0,2,2
895,0,2,2
896,0,2,2
897,0,2,2
898,0,2,2
899,0,2,2
900,0,2,2
